Rubrica natureza;Descrição natureza receita;Categoria econômica;Origem da receita;Especie da receita;Tipo da receita;Rubrica receita;Alínea da receita;Subalínea da receita;Desdobramento nível 1;Desdobramento nível 2;Desdobramento nível 3;Finalidade da receita;Forma de ingresso;Órgão;Unidade;Organograma;Valor orçado R$;Orçado atualizado R$;Orçado deduções R$;Valor lançado mês;Valor arrecadado mês;Valor arrecadado acumulado até o mês;Orçado líquido atualizado R$;Realizado (%)
 17145301000000; Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Principal; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE; ; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE; Não se aplica; Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Principal; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 21.055,37; R$ 21.055,37; R$ 0,00; 0.0
 17145301000000; Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Principal; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE; ; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE; Não se aplica; Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Principal; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 21.055,37; R$ 42.110,74; R$ 0,00; 0.0
 24195111000000; Transferência Especial da União; Receitas de Capital; Transferências de Capital; Transferências da União e de suas Entidades; Transferência Especial da União; Outras Transferências de Recursos da União e de suas Entidades; Transferência Especial da União; Transferência Especial da União; Outras Transferências de Recursos da União e de suas Entidades; Transferência Especial da União; Transferência Especial da União; Transferência Especial da União; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 3.432.000,00; R$ 3.432.000,00; R$ 0,00; 0.0
 17175201000000; Transferências de Convênios da União Destinadas a Programas de Assistência Social - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências de Convênios da União Destinadas a Programas de Assistência Social - Principal; Transferências de Convênios da União e de Suas Entidades; Transferências de Convênios da União Destinadas a Programas de Assistência Social; ; Transferências de Convênios da União e de Suas Entidades; Transferências de Convênios da União Destinadas a Programas de Assistência Social; Não se aplica; Transferências de Convênios da União Destinadas a Programas de Assistência Social - Principal; Arrecadações; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 100.000,00; R$ 100.000,00; R$ 0,00; 0.0
 24195101010000; Transferência Especial da União; Receitas de Capital; Transferências de Capital; Transferências da União e de suas Entidades; Transferência Especial da União; Outras Transferências de Recursos da União e de suas Entidades; Transferência Especial da União; ; Outras Transferências de Recursos da União e de suas Entidades; Transferência Especial da União; Não se aplica; Transferência Especial da União; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 3.532.000,00; R$ 3.532.000,00; R$ 0,00; 0.0
 17295101040000; Transf. do Estado Cof. Alta Complexidade; Receitas Correntes; Transferências Correntes; Transferências dos Estados e do Distrito Federal e de suas Entidades; Transferências de Estados destinadas à Assistência Social - Principal; Outras Transferências dos Estados e Distrito Federal; Transferências de Estados destinadas à Assistência Social; ; Outras Transferências dos Estados e Distrito Federal; Transferências de Estados destinadas à Assistência Social; Não se aplica; Transf. do Estado Cof. Alta Complexidade; Arrecadações; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 9.849,67; R$ 29.549,01; R$ 0,00; 0.0
 17295101040000; Transf. do Estado Cof. Alta Complexidade; Receitas Correntes; Transferências Correntes; Transferências dos Estados e do Distrito Federal e de suas Entidades; Transferências de Estados destinadas à Assistência Social - Principal; Outras Transferências dos Estados e Distrito Federal; Transferências de Estados destinadas à Assistência Social; ; Outras Transferências dos Estados e Distrito Federal; Transferências de Estados destinadas à Assistência Social; Não se aplica; Transf. do Estado Cof. Alta Complexidade; Arrecadações; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 9.849,67; R$ 9.849,67; R$ 0,00; 0.0
 17295101040000; Transf. do Estado Cof. Alta Complexidade; Receitas Correntes; Transferências Correntes; Transferências dos Estados e do Distrito Federal e de suas Entidades; Transferências de Estados destinadas à Assistência Social - Principal; Outras Transferências dos Estados e Distrito Federal; Transferências de Estados destinadas à Assistência Social; ; Outras Transferências dos Estados e Distrito Federal; Transferências de Estados destinadas à Assistência Social; Não se aplica; Transf. do Estado Cof. Alta Complexidade; Arrecadações; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 9.849,67; R$ 19.699,34; R$ 0,00; 0.0
 17295101030000; Transf. do Estado Cof. Gestão; Receitas Correntes; Transferências Correntes; Transferências dos Estados e do Distrito Federal e de suas Entidades; Transferências de Estados destinadas à Assistência Social - Principal; Outras Transferências dos Estados e Distrito Federal; Transferências de Estados destinadas à Assistência Social; ; Outras Transferências dos Estados e Distrito Federal; Transferências de Estados destinadas à Assistência Social; Não se aplica; Transf. do Estado Cof. Gestão; Arrecadações; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 835,43; R$ 835,43; R$ 0,00; 0.0
 17295101030000; Transf. do Estado Cof. Gestão; Receitas Correntes; Transferências Correntes; Transferências dos Estados e do Distrito Federal e de suas Entidades; Transferências de Estados destinadas à Assistência Social - Principal; Outras Transferências dos Estados e Distrito Federal; Transferências de Estados destinadas à Assistência Social; ; Outras Transferências dos Estados e Distrito Federal; Transferências de Estados destinadas à Assistência Social; Não se aplica; Transf. do Estado Cof. Gestão; Arrecadações; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 835,43; R$ 1.670,86; R$ 0,00; 0.0
 17295101030000; Transf. do Estado Cof. Gestão; Receitas Correntes; Transferências Correntes; Transferências dos Estados e do Distrito Federal e de suas Entidades; Transferências de Estados destinadas à Assistência Social - Principal; Outras Transferências dos Estados e Distrito Federal; Transferências de Estados destinadas à Assistência Social; ; Outras Transferências dos Estados e Distrito Federal; Transferências de Estados destinadas à Assistência Social; Não se aplica; Transf. do Estado Cof. Gestão; Arrecadações; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL; SECRETARIA DE DESENVOLVIMENTO SOCIAL E HABITAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 835,43; R$ 2.506,29; R$ 0,00; 0.0
 17145201000000; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; ; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; Não se aplica; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 346.898,00; R$ 346.898,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 346.898,00; 0.0
 17145201000000; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; ; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; Não se aplica; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 62.981,60; R$ 62.981,60; R$ 0,00; 0.0
 17145201000000; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; ; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; Não se aplica; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 30.865,20; R$ 93.846,80; R$ 0,00; 0.0
 17145201000000; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; ; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; Não se aplica; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 31.191,60; R$ 125.038,40; R$ 0,00; 0.0
 17145201000000; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; ; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; Não se aplica; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 31.259,60; R$ 156.298,00; R$ 0,00; 0.0
 17145201000000; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; ; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; Não se aplica; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 31.259,60; R$ 187.557,60; R$ 0,00; 0.0
 17145201000000; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; ; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; Não se aplica; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 31.259,60; R$ 218.817,20; R$ 0,00; 0.0
 17145201000000; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Receitas Correntes; Transferências Correntes; Transferências da União e de suas Entidades; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; ; Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação – FNDE? ; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE; Não se aplica; Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal; Arrecadações; SECRETARIA DE EDUCAÇÃO; DIRETORIA DE ENSINO; SECRETARIA DE EDUCAÇÃO; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 93.778,80; R$ 312.596,00; R$ 0,00; 0.0
 19999921000000; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Receitas Correntes; Outras Receitas Correntes; Demais Receitas Correntes; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Outras Receitas Correntes; Outras Receitas; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias; Outras Receitas Correntes; Outras Receitas; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 446.182,00; R$ 446.182,00; R$ 0,00; R$ 0,00; R$ 8.865,31; R$ 8.865,31; R$ 446.182,00; 1.99
 19999921000000; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Receitas Correntes; Outras Receitas Correntes; Demais Receitas Correntes; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Outras Receitas Correntes; Outras Receitas; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias; Outras Receitas Correntes; Outras Receitas; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 7.489,08; R$ 16.354,39; R$ 0,00; 0.0
 19999921000000; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Receitas Correntes; Outras Receitas Correntes; Demais Receitas Correntes; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Outras Receitas Correntes; Outras Receitas; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias; Outras Receitas Correntes; Outras Receitas; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 6.311,42; R$ 22.665,81; R$ 0,00; 0.0
 19999921000000; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Receitas Correntes; Outras Receitas Correntes; Demais Receitas Correntes; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Outras Receitas Correntes; Outras Receitas; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias; Outras Receitas Correntes; Outras Receitas; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 9.224,95; R$ 31.890,76; R$ 0,00; 0.0
 19999921000000; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Receitas Correntes; Outras Receitas Correntes; Demais Receitas Correntes; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Outras Receitas Correntes; Outras Receitas; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias; Outras Receitas Correntes; Outras Receitas; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 5.624,74; R$ 37.515,50; R$ 0,00; 0.0
 19999921000000; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Receitas Correntes; Outras Receitas Correntes; Demais Receitas Correntes; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Outras Receitas Correntes; Outras Receitas; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias; Outras Receitas Correntes; Outras Receitas; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 6.547,86; R$ 44.063,36; R$ 0,00; 0.0
 19999921000000; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Receitas Correntes; Outras Receitas Correntes; Demais Receitas Correntes; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Outras Receitas Correntes; Outras Receitas; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias; Outras Receitas Correntes; Outras Receitas; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 6.153,60; R$ 50.216,96; R$ 0,00; 0.0
 19999921000000; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Receitas Correntes; Outras Receitas Correntes; Demais Receitas Correntes; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Outras Receitas Correntes; Outras Receitas; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias; Outras Receitas Correntes; Outras Receitas; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 7.584,85; R$ 57.801,81; R$ 0,00; 0.0
 19999921000000; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Receitas Correntes; Outras Receitas Correntes; Demais Receitas Correntes; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Outras Receitas Correntes; Outras Receitas; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias; Outras Receitas Correntes; Outras Receitas; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 8.482,29; R$ 66.284,10; R$ 0,00; 0.0
 19999921000000; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Receitas Correntes; Outras Receitas Correntes; Demais Receitas Correntes; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Outras Receitas Correntes; Outras Receitas; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias; Outras Receitas Correntes; Outras Receitas; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 9.524,62; R$ 75.808,72; R$ 0,00; 0.0
 19999921000000; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Receitas Correntes; Outras Receitas Correntes; Demais Receitas Correntes; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Outras Receitas Correntes; Outras Receitas; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias; Outras Receitas Correntes; Outras Receitas; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 10.341,98; R$ 86.150,70; R$ 0,00; 0.0
 19999921000000; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Receitas Correntes; Outras Receitas Correntes; Demais Receitas Correntes; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Outras Receitas Correntes; Outras Receitas; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias; Outras Receitas Correntes; Outras Receitas; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias; Outras Receitas No Arrecadadas e No Projetadas pela RFB - Primrias - Principal; Arrecadaes; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; SECRETARIA DE ADMINISTRAO E FINANAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 11.568,99; R$ 97.719,69; R$ 0,00; 0.0
 13210101019920; Remun Dep Banc Vinculados- Imp. TEV.; Receitas Correntes; Receita Patrimonial; Valores Mobiliários; Remuneração de Depósitos Bancários - Principal; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; ; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; Não se aplica; Remun Dep Banc Vinculados- Imp. TEV.; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 177,14; R$ 177,14; R$ 0,00; 0.0
 13210101019920; Remun Dep Banc Vinculados- Imp. TEV.; Receitas Correntes; Receita Patrimonial; Valores Mobiliários; Remuneração de Depósitos Bancários - Principal; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; ; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; Não se aplica; Remun Dep Banc Vinculados- Imp. TEV.; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 146,68; R$ 323,82; R$ 0,00; 0.0
 13210101019920; Remun Dep Banc Vinculados- Imp. TEV.; Receitas Correntes; Receita Patrimonial; Valores Mobiliários; Remuneração de Depósitos Bancários - Principal; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; ; Juros e Correções Monetárias; Remuneração de Depósitos Bancários; Não se aplica; Remun Dep Banc Vinculados- Imp. TEV.; Arrecadações; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; SECRETARIA DE ADMINISTRAÇÃO E FINANÇAS; R$ 0,00; R$ 0,00; R$ 0,00; R$ 0,00; R$ 64,71; R$ 388,53; R$ 0,00; 0.0
