rel_entidade;numero_do_processo;ano_processo;numero_da_licitacao;ano_da_licitacao;objeto;modalide;data_de_abertura;data_de_publicacao;tipo_de_objeto;forma_de_julgamento;data_da_homologacao;situacao;data_de_anulacao;data_de_criacao;data_do_julgamento;data_da_revogacao;forma_de_contratacao;valor_estimado;valor_homologado
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;115;2024;115;2024; O presente procedimento licitatório tem por objetivo registrar preços com a finalidade de selecionar a proposta mais vantajosa para futuras aquisição de móveis para mobiliar a APAE, incluindo armários, bancadas e prateleiras de madeira e inox. Esses móveis foram selecionados para atender às necessidades específicas da instituição, proporcionando funcionalidade, durabilidade e facilidade de limpeza. A compra visa melhorar a organização e o ambiente de trabalho, facilitando o atendimento e as ativ; Pregão eletrônico; 19/11/2024 09:00; 05/11/2024; Aquisição de bens; MENOR PREÇO; 16/12/2024; HOMOLOGADO; -; 05/11/2024; 19/11/2024; -; Licitação;R$ 119.452,51;R$ 88.076,58
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;114;2024;114;2024; Aquisição de kits de cesta básica, kits de limpeza e kits de higiene pessoal, tendo em vista a situação de emergência, nas áreas do município de Balneário Gaivota/SC, afetadas por desastre, tempestade local/convectiva - chuvas intensas, entre os dias 11 e 12 de maio de 2024, onde foram atingidos todos os bairros e comunidades urbanas e rurais, registrado no decreto n° 032/2024 de situação de emergência de 15/05/2024, homologado pela secretaria nacional de proteção e defesa civil do ministério da; Dispensa de licitação; 06/11/2024 00:00; 06/11/2024; Aquisição de bens; MENOR PREÇO; 06/11/2024; HOMOLOGADO; -; 06/11/2024; 06/11/2024; -; Licitação;R$ 73.233,00;R$ 73.233,00
 PREFEITURA MUNICIPAL DE BALNEARIO GAIVOTA;113;2024;113;2024; O PRESENTE PROCEDIMENTO LICITATÓRIO TEM POR OBJETIVO REGISTRAR PREÇOS COM A FINALIDADE DE SELECIONAR A PROPOSTA MAIS VANTAJOSA PARA FUTURAS AQUISIÇÕES DE TELEFONIA DESTINADAS PARA AS INSTITUIÇÕES PÚBLICAS DE BALNEÁRIO GAIVOTA. PARA SEREM FORNECIDAS DE FORMA PARCELADA, OBEDECENDO ÀS ESPECIFICAÇÕES MÍNIMAS CONSTANTES NO EDITAL, TERMO DE REFERÊNCIA E DEMAIS ANEXOS.; Dispensa eletrônica; -; 08/11/2024; Prestação de serviços; MENOR PREÇO; -; REVOGADO; -; 08/11/2024;  - ; 27/05/2025; Licitação;R$ 36.600,00; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;112;2024;112;2024; O presente procedimento licitatório tem por objetivo registrar preços com a finalidade de selecionar a proposta mais vantajosa para futuras é a aquisição de materiais decorativos para o período natalino em Balneário Gaivota, com o objetivo de promover a decoração festiva da cidade. O município será responsável pela montagem, desmontagem e armazenamento dos itens, garantindo sua reutilização em futuras edições. obedecendo as demais especificações e condições constantes no edital e anexos, em espe; Pregão eletrônico; 14/11/2024 08:30; 02/11/2024; Aquisição de bens; MENOR PREÇO; 27/11/2024; HOMOLOGADO; -; 02/11/2024; 14/11/2024; -; Licitação;R$ 43.778,64;R$ 34.065,74
 PREFEITURA MUNICIPAL DE BALNEARIO GAIVOTA;111;2024;111;2024; O objetivo geral da contratação de manutenção de máquinas pesadas é garantir a operacionalidade contínua e eficiente desses equipamentos, visando à manutenção da qualidade e produtividade das atividades municipais que dependem dessas máquinas. Através da realização de serviços de manutenção preventiva e corretiva, buscam-se minimizar o tempo de inatividade dos equipamentos, prevenir falhas mecânicas e prolongar sua vida útil, assegurando assim a disponibilidade operacional necessária para a exec; Pregão eletrônico; 18/12/2024 09:00; 11/12/2024; Prestação de serviços; MAIOR DESCONTO POR LOTE; 23/01/2025; HOMOLOGADO; -; 01/11/2024; 18/12/2024; -; Licitação;R$ 2.127.065,97;R$ 2.127.065,97
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;110;2024;110;2024; O presente procedimento licitatório tem por objetivo registrar preços com a finalidade de selecionar a proposta mais vantajosa para futuras aquisições de postes de iluminação pública devido ao desgaste das estruturas atuais, que apresentam sinais de corrosão e fragilidade, comprometendo a segurança dos transeuntes e frequentadores. A renovação dos postes garantirá uma iluminação adequada e eficiente, contribuindo para a valorização da área turística e segurança noturna. Além disso, essa medida a; Pregão eletrônico; 11/11/2024 09:00; 30/10/2024; Aquisição de bens; MENOR PREÇO; 21/11/2024; HOMOLOGADO; -; 30/10/2024; 11/11/2024; -; Licitação;R$ 364.959,84;R$ 345.504,00
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;109;2024;109;2024; O objeto da presente licitação é alienação de bens imóveis de propriedade do município de Balneário Gaivota/SC, autorizada pelo legislativo através da Lei Nº 1.062, de 10 de dezembro de 2020, nas condições em que se encontram, observadas as disposições da Lei n 14.133/2021 e do Decreto Nº 022 de 12 de abril de 2023, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.; Leilão; 22/11/2024 09:00; 28/10/2024; Alienação de bens; MAIOR LANCE; 26/11/2024; HOMOLOGADO; -; 25/10/2024; 22/11/2024; -; Licitação;R$ 560.000,00;R$ 320.000,00
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;108;2024;108;2024; O presente instrumento objetiva credenciamento de pessoa física ou jurídica para a prestação de serviços vinculados aos PROJETOS E OFICINAS VINCULADOS AO SERVIÇO DE CONVIVÊNCIA E FORTALECIMENTO DE VÍNCULOS, de acordo com as necessidades do município e segundo as condições, quantidades e exigências estabelecidas neste edital e conforme planilha especificada no Termo de Referência e demais regulamentos.; Inexigibilidade de licitação; -; 22/10/2024; Prestação de serviços; MENOR PREÇO; 30/10/2024; HOMOLOGADO; -; 22/10/2024;  - ; -; Chamada pública / credenciamento;R$ 22.500,00;R$ 22.500,00
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;107;2024;107;2024; A presente dispensa de licitação tem por objetivo selecionar a proposta mais vantajosa para a futura aquisição de materiais, para transformação de 01 (um) contêiner marítimo em 04 (quatro) contêineres com a finalidade de servirem de posto guarda vidas para serem utilizados na Operação Veraneio 2024/2025 em Balneário Gaivota/SC para serem fornecidas de forma única, obedecidos às especificações mínimas constantes no Edital, Termo de Referência e demais Anexos.; Dispensa eletrônica; 30/10/2024 17:00; 24/10/2024; Aquisição de bens; MENOR PREÇO; 01/11/2024; HOMOLOGADO; -; 18/10/2024; 30/10/2024; -; Licitação;R$ 34.853,19;R$ 34.791,00
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;106;2024;106;2024; O presente procedimento licitatório tem por objetivo registrar preços com a finalidade de selecionar a proposta mais vantajosa para futura aquisição de divisórias e portas para a criação de ambientes internos moduláveis. As divisórias serão de Eucatex, com espessura mínima de 10 mm e acabamento liso. As portas serão compatíveis com as divisórias, de material resistente e com sistema de fixação simples. Ambos os itens permitirão fácil instalação e remoção, possibilitando reconfiguração dos espaço; Pregão eletrônico; 31/10/2024 14:00; 17/10/2024; Aquisição de bens; MENOR PREÇO; 08/11/2024; HOMOLOGADO; -; 17/10/2024; 31/10/2024; -; Licitação;R$ 231.795,70;R$ 211.850,00
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;105;2024;105;2024; O objeto geral é a contratação de empresa especializada para a prestação de serviços de higienização, manutenção preventiva e corretiva, instalação, desinstalação e recarga de gás em aparelhos de ar-condicionado da rede municipal de Balneário Gaivota. A execução dos serviços abrangerá todas as unidades públicas, incluindo escolas, postos de saúde e demais repartições municipais, visando assegurar o adequado funcionamento dos sistemas de climatização. O objetivo é proporcionar ambientes saudáveis; Pregão eletrônico; 30/10/2024 09:00; 16/10/2024; Prestação de serviços; MENOR PREÇO; 28/11/2024; HOMOLOGADO; -; 16/10/2024; 30/10/2024; -; Licitação;R$ 214.844,84;R$ 60.000,00
 PREFEITURA MUNICIPAL DE BALNEARIO GAIVOTA;103;2024;103;2024; O objeto do presente processo de licitação é a seleção da proposta mais vantajosa para Contratação de empresa especializada em medicina e segurança do trabalho incluindo os serviços de (PGR, GRO, LTCAT, CAT, PCMSO e PPP) , conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos; Pregão eletrônico; 14/02/2025 09:00; 17/12/2024; Prestação de serviços; MENOR PREÇO; -; REVOGADO; -; 03/10/2024; 14/02/2025; 25/02/2025; Licitação;R$ 57.912,72; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;102;2024;102;2024; O objeto geral desta contratação é a aquisição de materiais decorativos para o período natalino em Balneário Gaivota, com o objetivo de promover a decoração festiva da cidade. A contratação inclui a compra de mangueiras luminosas, estrelas, anjos, trombetas, cordões de luz e estruturas metálicas, que serão utilizadas para embelezar áreas públicas e pontos turísticos. A iniciativa visa criar um ambiente acolhedor e atraente para moradores e visitantes, fortalecer o espírito natalino e estimular o; Pregão eletrônico; 10/10/2024 14:00; 26/09/2024; Aquisição de bens; MENOR PREÇO; 18/10/2024; HOMOLOGADO; -; 26/09/2024; 10/10/2024; -; Licitação;R$ 249.569,05;R$ 134.789,59
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;101;2024;101;2024; O presente procedimento licitatório tem como objetivo a contratação dos serviços de uma empresa de seguro (seguradora) para os veículos de transporte escolar, que pode incluir ônibus, micro-ônibus, e veículos adaptados conforme demanda e necessidade do município de Balneário Gaivota.; Pregão eletrônico; 18/11/2024 14:00; 25/09/2024; Seguros (Obrigações); MENOR PREÇO; 27/11/2024; HOMOLOGADO; -; 25/09/2024; 18/11/2024; -; Licitação;R$ 26.359,24;R$ 25.200,00
 PREFEITURA MUNICIPAL DE BALNEARIO GAIVOTA;100;2024;100;2024; O presente procedimento licitatório tem por objetivo registrar preços com a finalidade de selecionar a proposta mais vantajosa para futuras contratações de locação, montagem e desmontagem de estruturas temporárias, como palco, palanque, tendas, tablados de madeira, estandes, grades, barricadas, entre outras, visando atender às necessidades dos diversos eventos promovidos e/ou apoiados pela Prefeitura Municipal de Balneário Gaivota. Essas estruturas serão utilizadas para garantir a infraestrutura; Pregão eletrônico; 04/10/2024 10:00; 25/09/2024; Locação; MENOR PREÇO; -; REVOGADO; -; 19/09/2024; 04/10/2024; 27/05/2025; Licitação;R$ 1.121.375,06; -
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;99;2024;99;2024; O Presente procedimento licitatório tem por finalidade registrar preços no intuito de selecionar a proposta mais vantajosa para futura(s) e eventual(is) prestações de serviços de locação de banheiros químicos e lavatórios portáteis, bem como serviços de limpeza e manutenção de fossas sépticas. Os serviços serão destinados a atender os diversos eventos promovidos pelo município, além da Prefeitura, Secretarias e Entes Conveniados, bem como todas as instituições de ensino, como escolas e centros d; Pregão eletrônico; 30/09/2024 10:00; 17/09/2024; Obras e Serviços de Arquitetura e Engenharia; MENOR PREÇO; 08/11/2024; HOMOLOGADO; -; 17/09/2024; 30/09/2024; -; Licitação;R$ 793.662,46;R$ 593.438,00
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;98;2024;98;2024; O presente procedimento licitatório tem por objetivo selecionar a proposta mais vantajosa para contratação de empresa especializada para construção de posto guarda vidas, com 160m², localizado na Avenida Beira Mar, consoante emendas impositivas, no município de Balneário Gaivota/SC, conforme as especificações mínimas constantes no edital, cronogramas físicos-financeiros, memoriais descritivos, planilhas orçamentárias, projetos e demais anexos.; Concorrência eletrônica; 05/11/2024 09:00; 18/10/2024; Obras e Serviços de Arquitetura e Engenharia; MENOR PREÇO; 26/11/2024; HOMOLOGADO; -; 16/09/2024; 05/11/2024; -; Licitação;R$ 401.478,74;R$ 301.109,00
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;97;2024;97;2024; O objeto da licitação consiste na aquisição de produtos de limpeza, destinados a suprir as necessidades da Administração Pública. Estes produtos incluem uma variedade de itens essenciais para a higienização e manutenção de espaços públicos, tais como detergentes, desinfetantes, sabões, desengordurantes, entre outros, visando garantir a adequada limpeza e assepsia de ambientes municipais, promovendo assim a saúde e o bem-estar da comunidade. Para serem fornecidas de forma parcelada, obedecidos às; Pregão eletrônico; 27/09/2024 14:00; 16/09/2024; Aquisição de bens; MENOR PREÇO; 12/11/2024; HOMOLOGADO; -; 16/09/2024; 27/09/2024; -; Licitação;R$ 3.149.012,54;R$ 1.644.434,29
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;96;2024;96;2024; O presente procedimento licitatório tem por objetivo selecionar a proposta mais vantajosa para contratação de empresa especializada para pavimentação da 5° Avenida, a obra abrange a pavimentação com blocos de concreto sextavado em uma extensão de 287,20 metros, acompanhada do assentamento de meio fio, instalação de sistema de drenagem pluvial e sinalização viária, conforme as especificações mínimas constantes no edital, cronogramas físico-financeiros, memoriais descritivos, planilhas orçamentári; Concorrência eletrônica; 27/09/2024 09:00; 12/09/2024; Obras e Serviços de Arquitetura e Engenharia; MENOR PREÇO; 01/10/2024; HOMOLOGADO; -; 12/09/2024; 27/09/2024; -; Licitação;R$ 490.568,33;R$ 404.500,00
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;95;2024;95;2024; O presente pregão eletrônico tem como objetivo registrar preços no intuito de selecionar a proposta mais vantajosa para futura e eventual contratação de serviços eventuais de mão de obra de calceteiro e mão de obra de drenagens para atender o Departamento de Obras e Serviços Urbanos, compreendendo os serviços de assentamento de lajotas, meio fio e pedras irregulares (mão de obra calceteiro) e instalação de sistemas de drenagem(mão de obra para drenagens). Conforme Termo de Referência (Anexo I) e; Pregão eletrônico; 23/09/2024 09:00; 09/09/2024; Obras e Serviços de Arquitetura e Engenharia; MENOR PREÇO; 25/09/2024; HOMOLOGADO; -; 09/09/2024; 23/09/2024; -; Licitação;R$ 1.745.348,50;R$ 1.745.348,50
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;94;2024;94;2024; O presente procedimento licitatório tem por objetivo registrar preços com a finalidade de selecionar a proposta mais vantajosa para futura aquisição de materiais esportivos destinados às Secretarias de Desenvolvimento Social e Esporte. Esses materiais englobam uma ampla variedade de equipamentos e acessórios voltados para a prática de atividades físicas e esportivas, adequados ao desenvolvimento das crianças. Isso pode incluir bolas de diferentes modalidades esportivas, como futebol, vôlei, basq; Pregão eletrônico; 16/09/2024 10:00; 05/09/2024; Aquisição de bens; MENOR PREÇO; 18/10/2024; HOMOLOGADO; -; 04/09/2024; 16/09/2024; -; Licitação;R$ 91.600,80;R$ 26.473,95
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;93;2024;93;2024; A presente dispensa de licitação tem por objetivo selecionar a proposta mais vantajosa para a futura aquisição de sêmen bovino, que contém espermatozoides de reprodutores machos com alto padrão genético, utilizado para fins de reprodução animal, através da técnica de inseminação artificial, conforme as especificações mínimas constantes no edital, termo de referência e demais anexos.; Dispensa eletrônica; -; 12/09/2024; Aquisição de bens; MENOR PREÇO; 12/09/2024; HOMOLOGADO; -; 04/09/2024;  - ; -; Licitação;R$ 38.661,68;R$ 22.895,80
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;92;2024;92;2024; O presente procedimento licitatório tem por objetivo selecionar a proposta mais vantajosa para contratação de empresa especializada para pavimentação em bloco de concreto sextavado nas ruas L, M e N, no bairro Jardim Ultramar, no município de Balneário Gaivota/SC, conforme as especificações mínimas constantes no edital, cronogramas físico-financeiros, memoriais descritivos, planilhas orçamentárias, projeto e demais anexos.; Concorrência eletrônica; 17/09/2024 09:00; 03/09/2024; Obras e Serviços de Engenharia; MENOR PREÇO; 27/09/2024; HOMOLOGADO; -; 03/09/2024; 17/09/2024; -; Licitação;R$ 390.789,75;R$ 308.300,00
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;91;2024;91;2024; A presente licitação tem por objetivo registrar preços com a finalidade de selecionar a proposta mais vantajosa para a futura aquisição de uniformes destinados para os colaboradores da Prefeitura Municipal de Balneário Gaivota, conforme as especificações mínimas constantes no edital, termo de referência e demais anexos.; Dispensa de licitação; -; 06/09/2024; Aquisição de bens; MENOR PREÇO; 06/09/2024; HOMOLOGADO; -; 02/09/2024;  - ; -; Licitação;R$ 59.302,90;R$ 52.460,00
 PREFEITURA MUNICIPAL BALNEÁRIO GAIVOTA;90;2024;90;2024; O presente procedimento licitatório tem por objetivo registrar preços com a finalidade de selecionar a proposta mais vantajosa para futura execução de serviços de impressão gráfica de boletos relacionados ao IPTU, para os moradores de Balneário Gaivota. Este serviço visa assegurar que os boletos sejam produzidos com alta qualidade, mantendo a clareza das informações impressas, e que sejam entregues de forma pontual, conforme os prazos determinados. O objetivo final é facilitar o processo de paga; Pregão eletrônico; 12/09/2024 10:00; 02/09/2024; Aquisição de bens; MENOR PREÇO; 12/09/2024; HOMOLOGADO; -; 02/09/2024; 12/09/2024; -; Licitação;R$ 102.500,00;R$ 85.000,00
